,LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
8785575,-122.0662694,37.3400521,2041,LOUISE LN,,LOS ALTOS,,,94024,,0cd1b2988a412159
8785636,-122.1167091,37.3804989,99,3RD ST,,LOS ALTOS,,,94022,,59d3dbfcc84c7858
8785726,-122.1014484,37.3775384,530,HAWTHORNE AVE,,LOS ALTOS,,,94024,,0facc4a690c70b46
8785739,-122.1166436,37.4010052,1030,RILMA LN,,LOS ALTOS,,,94022,,a11bb3350e2793db
8785759,-122.0881891,37.3577656,961,MANOR WAY,,LOS ALTOS,,,94024,,308e624d254da020
8785769,-122.0993519,37.3667581,910,PARMA WAY,,LOS ALTOS,,,94024,,bb487920681b82b0
8785800,-122.0888863,37.3507489,1611,BELVOIR DR,,LOS ALTOS,,,94024,,d98a43c7456cbf25
8785838,-122.116869,37.3856553,120,CORONADO AVE,,LOS ALTOS,,,94022,,a26753fb5402be64
8785910,-122.1007981,37.374339,480,S CLARK AVE,,LOS ALTOS,,,94024,,f59a746cc971d779
8785912,-122.0974272,37.3771758,664,GIRALDA DR,,LOS ALTOS,,,94024,,a7e2bcc3ce82afba
8785948,-122.066756,37.3506237,1625,ALEXANDER WAY,,LOS ALTOS,,,94024,,3f13a97cbf342ee4
8785993,-122.1220989,37.4028088,1125,LAS FLORES CT,,LOS ALTOS,,,94022,,b8187e593e614d01
8786029,-122.0723673,37.33621,2245,SYCAMORE CT,,LOS ALTOS,,,94024,,4f6f865aa14908ce
8786075,-122.0685204,37.348952,1601,BEN ROE AVE,,LOS ALTOS,,,94024,,fe80f9c954fe1bae
8786200,-122.1178716,37.389825,470,CHERRY AVE,,LOS ALTOS,,,94022,,b21be186fa5367d4
8786237,-122.095204,37.3622054,731,ALVINA CT,,LOS ALTOS,,,94024,,c0537e1151ef4c10
8786266,-122.1091436,37.3806772,225,FRANCES DR,,LOS ALTOS,,,94022,,45e9f8f24ce8e593
8786268,-122.0900776,37.3642006,1040,RUSSELL AVE,,LOS ALTOS,,,94024,,f0b15c2518634a5c
8786273,-122.1215362,37.3826105,66,LOS ALTOS AVE,,LOS ALTOS,,,94022,,f4d51515d010739e
8786326,-122.1036711,37.3547393,1500,HILLVIEW RD,,LOS ALTOS,,,94024,,020c6ec8e3eed19f
8786379,-122.0935356,37.3636894,1080,LEONELLO AVE,,LOS ALTOS,,,94024,,233414c173da38e8
8786394,-122.0883653,37.361683,951,BERRY AVE,,LOS ALTOS,,,94024,,10431363d2012b03
8786404,-122.0656042,37.3514852,1623,FALLEN LEAF LN,,LOS ALTOS,,,94024,,98084f3d1dee0397
8786416,-122.1016519,37.3607083,1138,HILLSLOPE PL,,LOS ALTOS,,,94024,,48e739ba61d0eead
8786433,-122.1138577,37.3971623,8,CHESTER CIR,,LOS ALTOS,,,94022,,bbb4b98c3e0a60cc
8786464,-122.1268452,37.3929257,630,TWELVE ACRES DR,,LOS ALTOS,,,94022,,ade688031385ae1e
8786473,-122.1003194,37.3693462,770,ANDERSON DR,,LOS ALTOS,,,94024,,5f0fc098f2c12a94
8786477,-122.0648285,37.3492788,1715,CHRISTINA DR,,LOS ALTOS,,,94024,,28481ac0cc118d33
8786492,-122.0977141,37.3431244,11027,EASTBROOK AVE,,LOS ALTOS,,,94024,,f31ca00adbfec098
8786497,-122.0659981,37.3385999,1689,STEVENS PL,,LOS ALTOS,,,94024,,c500194f777ca63d
8786522,-122.0895239,37.3629226,1121,RUSSELL AVE,,LOS ALTOS,,,94024,,fc216a84cdb969ae
8786678,-122.1156606,37.3802414,116,STATE ST,,LOS ALTOS,,,94022,,34d537bcd8c0b8cd
8786711,-122.0877038,37.3538743,1571,CAROB LN,,LOS ALTOS,,,94024,,93940e2ad16b1ca5
8786756,-122.1160031,37.38414,148,GARLAND WAY,,LOS ALTOS,,,94022,,0e98b4e1db56614b
8786766,-122.0700048,37.3565492,1530,OAK AVE,,LOS ALTOS,,,94024,,9dfb384b62a342c6
8786969,-122.1150235,37.381978,1,W EDITH AVE,A202,LOS ALTOS,,,94022,,74bdb451894fba86
8787019,-122.1094258,37.3789153,201,VALLEY ST,,LOS ALTOS,,,94022,,c1384ba894244692
8787024,-122.1158612,37.3906273,58,ALMA CT,,LOS ALTOS,,,94022,,5311722a5da4c738
8787030,-122.1053831,37.369233,279,COVINGTON RD,,LOS ALTOS,,,94024,,46e13d2359989044
8787053,-122.0743808,37.3478516,1780,AUSTIN AVE,,LOS ALTOS,,,94024,,29e05feb35d5a68f
8787062,-122.0704858,37.3319639,2370,FRIARS LN,,LOS ALTOS,,,94024,,efad57c1b77970e0
8787131,-122.1204313,37.3873724,337,LOS ALTOS AVE,,LOS ALTOS,,,94022,,624a3a06b74293e7
8787147,-122.1108188,37.3933914,150,CATALINA CT,,LOS ALTOS,,,94022,,611d5038be0a50fe
8787194,-122.0763261,37.3475865,1692,MIDDLETON AVE,,LOS ALTOS,,,94024,,dede0edf87abee43
8787213,-122.0825122,37.3470911,1220,EVA AVE,,LOS ALTOS,,,94024,,8307c9dbcb7f3831
8787258,-122.0858643,37.358481,1327,MCKENZIE AVE,,LOS ALTOS,,,94024,,a99c2405eaa8711a
8787304,-122.076913,37.3543634,1325,GARTHWICK DR,,LOS ALTOS,,,94024,,c0a259c417877aef
8787332,-122.0911016,37.3429672,1945,QUAIL MEADOW RD,,LOS ALTOS,,,94022,,e77c3cdc67b38c55
8787337,-122.1138104,37.3884444,371,N SAN ANTONIO RD,,LOS ALTOS,,,94022,,8152f51a9fb2f243
8787497,-122.0929029,37.3638738,1065,LEONELLO AVE,,LOS ALTOS,,,94024,,e33dae1ef9d38314
8787500,-122.1250381,37.3965821,494,W PORTOLA AVE,,LOS ALTOS,,,94022,,101755fb89d3325c
8787569,-122.0780538,37.3437012,1948,DEODARA DR,,LOS ALTOS,,,94024,,9d8b70b452fcb6f1
8787707,-122.0657939,37.3446155,1700,HOLT AVE,,LOS ALTOS,,,94024,,1997aac7986ce622
8787714,-122.1092619,37.382494,215,GALLI DR,,LOS ALTOS,,,94022,,e2c6dd085cf4b0f0
8787729,-122.1177837,37.3716309,630,UNIVERSITY AVE,,LOS ALTOS,,,94022,,c18a75ec3fdf5cf4
8787731,-122.0853721,37.3610697,1031,RUNNYMEAD CT,,LOS ALTOS,,,94024,,b7eb108a6c78a405
8787789,-122.1172328,37.3870348,137,SYLVIAN WAY,,LOS ALTOS,,,94022,,c714941f67fd34aa
8787790,-122.0978477,37.3797768,654,SPRINGER TER,,LOS ALTOS,,,94024,,42757c8621ae20ce
8787795,-122.1198565,37.3818234,3,HAMPTON CT,,LOS ALTOS,,,94022,,f5dfd95d5cb17908
8787865,-122.0731292,37.3392268,555,PINECREST DR,,LOS ALTOS,,,94024,,8108abeffe503308
8787866,-122.0983545,37.370969,686,TERESI LN,,LOS ALTOS,,,94024,,caec1af0116f79a0
8787893,-122.1235188,37.4022343,1084,LAURELES DR,,LOS ALTOS,,,94022,,c01aa2bbfa4b4282
8788078,-122.1178923,37.3801365,127,2ND ST,4,LOS ALTOS,,,94022,,3957a1c70243225b
8788175,-122.1056288,37.3798628,135,OSAGE AVE,,LOS ALTOS,,,94022,,b7fe8c75bf027ad6
8788178,-122.1159009,37.385622,74,CORONADO AVE,,LOS ALTOS,,,94022,,90bcfd7fb696143a
8788267,-122.0806367,37.3449601,1828,ROBLES RANCH RD,,LOS ALTOS,,,94024,,df80faf9cae4c4c9
8788274,-122.0883047,37.3598049,955,LINDA VISTA WAY,,LOS ALTOS,,,94024,,c8e2d9cec04da903
8788355,-122.1091464,37.3918294,574,PANCHITA WAY,,LOS ALTOS,,,94022,,bfd33c2cb1d5c5aa
8788518,-122.1121056,37.3734232,530,LASSEN ST,,LOS ALTOS,,,94022,,0a5588695e40afcf
8788535,-122.1093825,37.3479998,23921,RAVENSBURY AVE,,LOS ALTOS,,,94024,,7b471ad49c1367cf
8788558,-122.0677333,37.3517753,1625,CANDACE WAY,,LOS ALTOS,,,94024,,a39e9a4c6ea1d834
8788662,-122.0900575,37.3663269,928,RUSSELL AVE,,LOS ALTOS,,,94024,,f92849a6bd0015ee
8788731,-122.100345,37.3631517,551,FREMONT AVE,,LOS ALTOS,,,94024,,00077e453b05e86c
8788736,-122.1176124,37.3772287,288,1ST ST,,LOS ALTOS,,,94022,,96e65a14634be536
8788753,-122.0889724,37.3648254,932,COVINGTON CT,,LOS ALTOS,,,94024,,5ff20d65cb620f0f
8788813,-122.0881359,37.355588,950,AURA WAY,,LOS ALTOS,,,94024,,65eb7fcd66e45182
8788815,-122.0670817,37.3379399,2295,HOMESTEAD RD,,LOS ALTOS,,,94024,,1de4bb5a94f5c0e7
8788916,-122.0709886,37.3457381,1871,NEWCASTLE DR,,LOS ALTOS,,,94024,,a7839ec6c227e15f
8788978,-122.1234357,37.3873336,324,ALTA VISTA AVE,,LOS ALTOS,,,94022,,bd33475cac9d3588
8789022,-122.1205462,37.3955236,751,WESTMINSTER LN,,LOS ALTOS,,,94022,,35d84c8f4eeb43ee
8789070,-122.1137941,37.386096,220,CHATEAU DR,,LOS ALTOS,,,94022,,f9d657c335f9d338
8789092,-122.1253835,37.3931547,654,TORWOOD LN,,LOS ALTOS,,,94022,,ca38f4d39cb54a00
8789170,-122.0898327,37.3538263,1546,FRONTERO AVE,,LOS ALTOS,,,94024,,216218f7fe8cbdcf
8789329,-122.1164714,37.3957528,100,W PORTOLA AVE,,LOS ALTOS,,,94022,,2cd8b35a33a00ec5
8789404,-122.0793947,37.3488692,1242,GREEN OAK LN,,LOS ALTOS,,,94024,,5a789a6c3f320b24
8789409,-122.0816746,37.3666848,904,O'DELL WAY,,LOS ALTOS,,,94024,,7a9e1c483e2fc802
8789434,-122.0972058,37.3636065,668,OAKWOOD CT,,LOS ALTOS,,,94024,,2d08d3cf4489b047
8789444,-122.1183699,37.4037613,4388,EL CAMINO REAL,389,LOS ALTOS,,,94022,,9b5d1ca28fea0eea
8789480,-122.1150358,37.3825492,1,W EDITH AVE,B109,LOS ALTOS,,,94022,,c517d7b1b0758fe3
8789522,-122.1187092,37.3851108,216,CORONADO AVE,,LOS ALTOS,,,94022,,36d84b63c1916720
8789536,-122.1038179,37.3769622,427,PACO DR,,LOS ALTOS,,,94024,,e417c487bfe2a4ed
8789551,-122.075363,37.3453168,1881,AUSTIN AVE,,LOS ALTOS,,,94024,,8189059e21e9c201
8789660,-122.0995291,37.3788886,612,STARDUST LN,,LOS ALTOS,,,94024,,06b011ceedb73163
8789725,-122.1074808,37.3520418,11691,PAR AVE,,LOS ALTOS,,,94024,,7fde5719039d662c
8789726,-122.1211053,37.3838499,130,LOS ALTOS AVE,,LOS ALTOS,,,94022,,981cce02716a04bb
8789812,-122.0895627,37.3461524,868,TERRACE DR,,LOS ALTOS,,,94024,,26e7e25d88cba862
8790003,-122.1112252,37.3716993,157,FREMONT AVE,,LOS ALTOS,,,94022,,bb9da631de586424
8790174,-122.1042165,37.3588246,448,KNOLL DR,,LOS ALTOS,,,94024,,49fc7cd68818c008
8790175,-122.1025249,37.3624214,522,OUTLOOK DR,,LOS ALTOS,,,94024,,4e38e65c85a1f178
8790177,-122.0815045,37.3401195,2101,SIERRA VENTURA DR,,LOS ALTOS,,,94024,,88516b8a543447ad
8790250,-122.1148888,37.3811613,4,MAIN ST,,LOS ALTOS,,,94022,,450690ec4b490c2b
8790254,-122.109805,37.3680847,835,ORCHID PL,,LOS ALTOS,,,94024,,59475cdf72abdc2b
8790296,-122.0781696,37.3412,1265,WOODVIEW TER,,LOS ALTOS,,,94024,,472d090be62d520e
8790341,-122.083919,37.3618365,1070,SUFFOLK WAY,,LOS ALTOS,,,94024,,2b4a5975e48ce60d
8790345,-122.0890969,37.3598381,927,LINDA VISTA WAY,,LOS ALTOS,,,94024,,937b33a14cb5c4fd
8790432,-122.0755021,37.3589256,1375,MIRAVALLE AVE,,LOS ALTOS,,,94024,,ff65c1b6c627b6d0
8790488,-122.081273,37.3457646,1240,SANDALWOOD LN,,LOS ALTOS,,,94024,,a523799bd40bd6ea
8790491,-122.1049404,37.3745763,386,SAN LUIS AVE,,LOS ALTOS,,,94024,,806510c1885ce395
8790547,-122.0867853,37.3490276,933,LUNDY LN,,LOS ALTOS,,,94024,,8887763ae02edc61
8790550,-122.1210867,37.3863223,260,LOS ALTOS AVE,,LOS ALTOS,,,94022,,b2c1bf02742b9961
8790566,-122.087365,37.3541262,982,DOLORES AVE,,LOS ALTOS,,,94024,,42ec7ef7b7b8195e
8790603,-122.0775354,37.3569535,1305,OAK AVE,,LOS ALTOS,,,94024,,64b0d78b2cfdb0af
8790628,-122.0953707,37.3653373,719,COVINGTON RD,,LOS ALTOS,,,94024,,ba91bc30272afb89
8790629,-122.0940992,37.3542957,1443,TOPAR AVE,,LOS ALTOS,,,94024,,c911368e3cb88054
8790645,-122.1056346,37.3525973,1553,PLATEAU AVE,,LOS ALTOS,,,94024,,d23b37fdb549e628
8790664,-122.1068853,37.3973047,4962,EL CAMINO REAL,103,LOS ALTOS,,,94022,,891040dedd6e5b1b
8790678,-122.1050644,37.3649743,1000,BORDER RD,,LOS ALTOS,,,94024,,d544f4aa68db1f64
8790680,-122.0692781,37.3357213,2256,DEODARA DR,,LOS ALTOS,,,94024,,ce29f8839012c53e
8790704,-122.1047022,37.3618917,1087,VALLEY VIEW CT,,LOS ALTOS,,,94024,,7582307d856bc24e
8790729,-122.103253,37.3431147,10625,ELOISE CIR,,LOS ALTOS,,,94024,,4720c478e3fe5a02
8790753,-122.079426,37.3383043,2184,CHULETA CT,,LOS ALTOS,,,94024,,75443d69cdec0551
8790821,-122.1158381,37.3739706,502,PALM AVE,,LOS ALTOS,,,94022,,8ca5e885791024d2
8790843,-122.0748815,37.3409173,1,FARM RD,,LOS ALTOS,,,94024,,dc1d3759cc198fbe
8790844,-122.1185818,37.396383,160,W PORTOLA AVE,,LOS ALTOS,,,94022,,ebcff71a62a34c68
8790850,-122.1124538,37.3756818,67,LYELL ST,,LOS ALTOS,,,94022,,1d2f5984992453aa
8790853,-122.1103652,37.3838522,168,MERRITT RD,,LOS ALTOS,,,94022,,ff4001af970ae6d2
8790866,-122.0766915,37.3463153,1338,ROSSWAY CT,,LOS ALTOS,,,94024,,6863cb4399d8dcd6
8790887,-122.1113183,37.3905333,502,VALENCIA DR,,LOS ALTOS,,,94022,,febbd5ff0d9f8b0f
8790941,-122.1097493,37.3971198,77,LOS ALTOS SQ,,LOS ALTOS,,,94022,,aa8484ed07f0f5fe
8790991,-122.0710542,37.3428009,1983,ANNETTE LN,,LOS ALTOS,,,94024,,9058fe9d97c9a587
8790993,-122.0941582,37.3630272,749,EDGE LN,,LOS ALTOS,,,94024,,7ff06369646618ed
8791046,-122.1040485,37.3535667,410,MAGDALENA AVE,,LOS ALTOS,,,94024,,8da2ad3515b989d0
8791069,-122.1248175,37.3919814,591,TORWOOD LN,,LOS ALTOS,,,94022,,e9cad9c536a557c8
8791079,-122.1224831,37.4036962,1138,LAURELES DR,,LOS ALTOS,,,94022,,151f73509dbc2c7d
8791242,-122.0856776,37.3394752,885,HIGHLANDS CIR,,LOS ALTOS,,,94024,,73ab35d0ae43148c
8791304,-122.1138509,37.3982803,885,N SAN ANTONIO RD,,LOS ALTOS,,,94022,,b1599063e2022041
8791314,-122.0975056,37.3756914,665,BENVENUE AVE,,LOS ALTOS,,,94024,,db21907b0bb067f2
8791317,-122.1031228,37.3702336,727,DEL CENTRO WAY,,LOS ALTOS,,,94024,,83e2915b9ad9c4ab
8791387,-122.096756,37.3757263,675,BENVENUE AVE,,LOS ALTOS,,,94024,,cecac803785bec0b
8791438,-122.0766501,37.3557651,1435,BRADDALE AVE,,LOS ALTOS,,,94024,,ca9b8522fa977090
8791440,-122.0890867,37.343022,2081,LONGDEN CIR,,LOS ALTOS,,,94024,,e573b3e89c7d689d
8791472,-122.1126436,37.3929186,65,ALVARADO AVE,,LOS ALTOS,,,94022,,4b0d312547d59f98
8791540,-122.0642804,37.3383839,1705,MARSHALL CT,A&B,LOS ALTOS,,,94024,,a7884cdb1025016b
8791596,-122.066146,37.3515631,1624,FALLEN LEAF LN,,LOS ALTOS,,,94024,,48ed959c77c521a0
8791641,-122.0962669,37.3749034,442,S SPRINGER RD,,LOS ALTOS,,,94024,,33ce83b00257c141
8791643,-122.0851971,37.3461759,1354,MONTCLAIRE WAY,,LOS ALTOS,,,94024,,ba19219e1de32e37
8791691,-122.0803926,37.3417139,1208,WOODVIEW TER,,LOS ALTOS,,,94024,,ea13370f53952e84
8791717,-122.0938919,37.3792538,749,SUNSHINE DR,,LOS ALTOS,,,94024,,28848c8a4ed66e38
8791743,-122.1220639,37.3902643,340,HACIENDA WAY,,LOS ALTOS,,,94022,,0fb3b240b3fafccc
8791826,-122.117215,37.3890759,407,CHERRY AVE,,LOS ALTOS,,,94022,,bd77896be492b629
8791846,-122.090889,37.3838764,830,VISTA GRANDE AVE,,LOS ALTOS,,,94024,,2d4bcd0256a00818
8791937,-122.100828,37.388257,379,N CLARK AVE,,LOS ALTOS,,,94022,,20c29109e85e0d56
8791952,-122.0892822,37.3431567,2071,LONGDEN CIR,,LOS ALTOS,,,94024,,07759d36a20fe8a7
8791980,-122.1199562,37.3888019,267,YERBA SANTA AVE,,LOS ALTOS,,,94022,,66f4c55b82bfb7bf
8792050,-122.1105571,37.3957793,162,E PORTOLA AVE,,LOS ALTOS,,,94022,,d7678baf0e08d7d1
8792096,-122.0715178,37.3499584,1697,ORR CT,,LOS ALTOS,,,94024,,e41813fcac4e7e32
8792108,-122.0608064,37.3296869,10480,CRESTON DR,,LOS ALTOS,,,94024,,f3b544084588f112
8792110,-122.065543,37.3400261,2027,VICTORIA CT,,LOS ALTOS,,,94024,,285a025e7b0a2f69
8792121,-122.1089215,37.3847483,230,ALMOND AVE,,LOS ALTOS,,,94022,,8d04724d15266520
8792122,-122.0926458,37.3413255,23175,EASTBROOK AVE,,LOS ALTOS,,,94024,,df026b7a0c193359
8792137,-122.1118421,37.3900783,83,SEVILLA DR,,LOS ALTOS,,,94022,,61555b6ea843320d
8792142,-122.1075072,37.3505527,23951,SPALDING AVE,,LOS ALTOS,,,94024,,f82ee954ce1f040b
8792263,-122.087386,37.3484728,925,LUNDY LN,,LOS ALTOS,,,94024,,a87960562feb60dd
8792315,-122.0914716,37.3541968,1489,ARBOR AVE,,LOS ALTOS,,,94024,,aac5ada439b1d991
8792374,-122.0891817,37.3463554,870,TERRACE DR,,LOS ALTOS,,,94024,,0d6d8a430a7cefd9
8792397,-122.1254295,37.3875148,356,BLUE OAK LN,,LOS ALTOS,,,94022,,ec7a7de0b99dd526
8792491,-122.0963547,37.3772398,696,GIRALDA DR,,LOS ALTOS,,,94024,,91cd901bc0f189a1
8792626,-122.1173454,37.3846077,162,HAMILTON CT,,LOS ALTOS,,,94022,,8caaff06495d9e23
8792629,-122.0744625,37.3536849,1543,SIESTA DR,,LOS ALTOS,,,94024,,6077c4279a484a36
8792737,-122.0830211,37.3553551,1475,OAKHURST AVE,,LOS ALTOS,,,94024,,7dfbdf7e1b819e4d
8792780,-122.1210451,37.3940828,290,VERNAL CT,,LOS ALTOS,,,94022,,4f0b918ffab75436
8792789,-122.1108464,37.3713721,143,FREMONT AVE,,LOS ALTOS,,,94022,,4a78e47764a5845a
8792808,-122.1155332,37.3861297,61,CORONADO AVE,,LOS ALTOS,,,94022,,b82d1c9e58e6e1d5
8792846,-122.1100957,37.3798153,183,HILLVIEW AVE,,LOS ALTOS,,,94022,,f8c6ac51069579dc
8792909,-122.0793147,37.3545233,1260,COLONIAL OAKS DR,,LOS ALTOS,,,94024,,1976266d54665fe3
8792943,-122.1171755,37.3861373,135,CORONADO AVE,,LOS ALTOS,,,94022,,03174e01203d1d2e
8792960,-122.1039828,37.3692522,420,LA PRENDA RD,,LOS ALTOS,,,94024,,1f98d9aa6e2b7179
8793070,-122.0793784,37.3586757,1331,CARVO CT,,LOS ALTOS,,,94024,,50cad16c4842ef45
8793071,-122.0793827,37.3626229,1245,ALTAMEAD DR,,LOS ALTOS,,,94024,,00b7232ffe143960
8793136,-122.1071054,37.3870559,314,ALICIA WAY,,LOS ALTOS,,,94022,,c2ebbe9925dea6bc
8793137,-122.1066295,37.3497406,11671,PUTTER WAY,,LOS ALTOS,,,94024,,14de77c63510d8f7
8793152,-122.0741532,37.3406387,5380,ARBORETUM DR,,LOS ALTOS,,,94024,,7b44ec9276c61b10
8793395,-122.1237674,37.3861204,301,BLUE OAK LN,,LOS ALTOS,,,94022,,db694fb9038d6b0e
8793413,-122.117479,37.3667759,32,DEEP WELL LN,,LOS ALTOS,,,94022,,ec701db8dd630e7e
8793427,-122.116425,37.4014011,1050,RILMA LN,,LOS ALTOS,,,94022,,0bc2bca952e7613f
8793454,-122.1129129,37.3999633,987,ACACIA AVE,,LOS ALTOS,,,94022,,fe931c10c17c68c7
8793467,-122.1022656,37.3761621,494,PACO DR,,LOS ALTOS,,,94024,,3fb5d45c1b6df687
8793523,-122.1157556,37.4016547,4470,EL CAMINO REAL,,LOS ALTOS,,,94022,,612b14badf1a4acb
8793560,-122.1135531,37.3747849,444,TYNDALL ST,,LOS ALTOS,,,94022,,1333cc3e65e56da9
8793595,-122.1069484,37.3967133,4966,EL CAMINO REAL,214,LOS ALTOS,,,94022,,0d215deb1c93ed83
8793608,-122.1047167,37.3798643,400,SANTA BARBARA DR,,LOS ALTOS,,,94022,,6084b7c444d7516f
8793619,-122.1203485,37.3932327,260,ALBA CT,,LOS ALTOS,,,94022,,c488916f44f0aab5
8793626,-122.0665914,37.331126,22390,STARLING DR,,LOS ALTOS,,,94024,,c5ea3f963b3c56a7
8793670,-122.0673002,37.3429445,1950,FARNDON AVE,,LOS ALTOS,,,94024,,d85e363ec0038baa
8793690,-122.073193,37.357781,1370,CHELSEA CT,,LOS ALTOS,,,94024,,243997b3b65df5db
8793760,-122.1227306,37.3965482,790,SANTA RITA AVE,,LOS ALTOS,,,94022,,895b2debb87dade2
8793803,-122.1063906,37.3939933,698,LOS NINOS WAY,,LOS ALTOS,,,94022,,a29a2423a39f1fa4
8793816,-122.111457,37.3985522,11,LOS ALTOS SQ,,LOS ALTOS,,,94022,,ce1092dedb6a5558
8793906,-122.1128563,37.3968684,802,PICO LN,,LOS ALTOS,,,94022,,22bc7c6f68e666b0
8794091,-122.0907555,37.3595107,869,ALTOS OAKS DR,,LOS ALTOS,,,94024,,ca3994ba0b0d966d
8794146,-122.0826846,37.3384994,2180,STONEHAVEN DR,,LOS ALTOS,,,94024,,7d7d19bc260821ed
8794157,-122.1176736,37.3830732,160,MT HAMILTON AVE,,LOS ALTOS,,,94022,,3b498c195deefb96
8794205,-122.123565,37.3920125,430,PINE LN,,LOS ALTOS,,,94022,,477eaede84ee991e
8794283,-122.0835812,37.3433107,1970,SCOTT LN,,LOS ALTOS,,,94024,,5fa575634447da25
8794312,-122.0736068,37.3445878,1450,HOLT AVE,,LOS ALTOS,,,94024,,80537c4c71c9aa57
8794323,-122.123927,37.4015309,1060,LAURELES DR,,LOS ALTOS,,,94022,,b4ae3853c8015197
8794356,-122.1078796,37.393591,670,PANCHITA WAY,,LOS ALTOS,,,94022,,34edce299d70c4bf
8794357,-122.0996356,37.3710037,609,ROSITA AVE,,LOS ALTOS,,,94024,,72c3dbbdcd3adb53
8794364,-122.1113555,37.3970401,52,LOS ALTOS SQ,,LOS ALTOS,,,94022,,5ff99fbec145c9b9
8794384,-122.1007795,37.3752375,562,BENVENUE AVE,,LOS ALTOS,,,94024,,ee866529ab91be6a
8794446,-122.0923376,37.3665762,916,SEENA AVE,,LOS ALTOS,,,94024,,533dea649364c54b
8794485,-122.0647637,37.3565314,1718,OAK AVE,,LOS ALTOS,,,94024,,866720b67cf8be1d
8794486,-122.0757821,37.3460995,1859,MIDDLETON AVE,,LOS ALTOS,,,94024,,c6e118ef978c298a
8794549,-122.064741,37.3393501,2080,FALLEN LEAF LN,,LOS ALTOS,,,94024,,1d9a41820f98613c
8794558,-122.1158874,37.3883361,74,YERBA SANTA AVE,,LOS ALTOS,,,94022,,429b603511d98cbe
8794627,-122.069353,37.3543549,1521,QUEENSBURY AVE,,LOS ALTOS,,,94024,,016a5051946cdfc0
8794643,-122.1138131,37.3855409,20,DIOR TER,,LOS ALTOS,,,94022,,90841fefaa0c14e3
8794667,-122.0955523,37.3411349,23311,MORA GLEN DR,,LOS ALTOS,,,94024,,4418db900bc05d7c
8794668,-122.1018104,37.3782065,520,HAWTHORNE CT,,LOS ALTOS,,,94024,,68a2a479a06d62e5
8794714,-122.090022,37.3420287,2070,MADELAINE CT,,LOS ALTOS,,,94024,,820a18f42c9079df
8794725,-122.0774818,37.339421,56,CITATION DR,,LOS ALTOS,,,94024,,b0b3d5d8bc13beec
8794846,-122.0806408,37.3519838,1210,FREMONT AVE,,LOS ALTOS,,,94024,,ec304cf0eada2858
8794870,-122.1231353,37.3857061,240,ALTA VISTA AVE,,LOS ALTOS,,,94022,,72a3f5cbdcd22668
8794909,-122.1005391,37.3539031,585,JOANDRA CT,,LOS ALTOS,,,94024,,2129e06328b5bf6e
8794914,-122.1134054,37.3746386,448,TYNDALL ST,,LOS ALTOS,,,94022,,6e430d5b6c99e7cd
8794929,-122.1190719,37.3986644,233,PASA ROBLES AVE,,LOS ALTOS,,,94022,,96a87e53c20bd074
8794947,-122.0789254,37.3544983,1270,COLONIAL OAKS DR,,LOS ALTOS,,,94024,,38ee073629ab508c
8794948,-122.0716237,37.3455044,1500,ELNORA CT,,LOS ALTOS,,,94024,,315629fb7f079389
8794998,-122.0905892,37.3479844,845,MORA DR,,LOS ALTOS,,,94024,,f487606f61ec8b31
8795006,-122.1010137,37.3807005,65,S EL MONTE AVE,,LOS ALTOS,,,94022,,fe133beb2cf83de6
8795123,-122.1076052,37.382926,74,N GORDON WAY,,LOS ALTOS,,,94022,,24dbf1efcbfbf82b
8795215,-122.1080007,37.3948996,275,PORTOLA CT,,LOS ALTOS,,,94022,,11b85cbb1facaba3
8795230,-122.0722911,37.349102,1473,BEN ROE AVE,,LOS ALTOS,,,94024,,5800a75701c93de5
8795299,-122.1115277,37.3825288,110,SIOUX LN,,LOS ALTOS,,,94022,,a1f9f724e719b662
8795330,-122.1253709,37.3928885,640,TORWOOD LN,,LOS ALTOS,,,94022,,116e5306e3b8b351
8795337,-122.1019421,37.3867529,289,VERANO DR,,LOS ALTOS,,,94022,,a42c3ddb931ccce2
8795370,-122.0849285,37.3434052,1074,HIGHLANDS CIR,,LOS ALTOS,,,94024,,84ea4c59a27bad44
8795546,-122.1109655,37.3714666,147,FREMONT AVE,,LOS ALTOS,,,94022,,7cace67cf311150b
8795547,-122.0851219,37.3603067,1025,DARTMOUTH LN,,LOS ALTOS,,,94024,,9da0966d620acfcf
8795553,-122.073907,37.3532858,1560,JULIE LN,,LOS ALTOS,,,94024,,9a92edd35394dc4e
8795627,-122.0888624,37.3656399,925,COVINGTON RD,,LOS ALTOS,,,94024,,0616585a341990ec
8795636,-122.1058306,37.3753195,354,BENVENUE AVE,,LOS ALTOS,,,94024,,89b32208d469a591
8795637,-122.1039395,37.380699,420,AZALEA WAY,,LOS ALTOS,,,94022,,d6e15a556acffa9e
8795767,-122.0677493,37.3546731,1631,HAVENHURST DR,,LOS ALTOS,,,94024,,88c91ec6c23d1cdf
8795806,-122.0999915,37.3855297,595,ALMOND AVE,,LOS ALTOS,,,94022,,e4857e79bef8425d
8795828,-122.0781018,37.3526526,1590,GRANT RD,,LOS ALTOS,,,94024,,4033a2fbfbccbeb2
8795840,-122.1022659,37.3805076,480,AZALEA WAY,,LOS ALTOS,,,94022,,d511fb86f061ff2a
